Temperature (°C),Humidity (%),Wind Speed (m/s),Evapotranspiration (mm/day),Rainfall Pattern (mm),Soil Type,Soil Moisture Levels (%),Water Retention Capacity (%),"Drainage Properties (1=Poor, 5=Excellent)",Crop Type,Crop Water Requirement (mm/day),Growth Stage,Water Requirement (mm/day)
19.370965681510313,42.36754964185856,13.980613730648962,3.4038371089734785,41.98699166579522,Clay,7.640482427429754,41.418940917359606,3,Maize,2.0215875103891694,Flowering,5.6
27.56415191158606,65.6594993386656,11.23861589240471,4.537254324547123,12.830289473046964,Sandy,13.734075718256683,34.616459816662534,3,Cotton,5.84465694837119,Vegetative,10.25
24.966575694307828,81.77220038459717,4.626804571492109,3.6823317471738823,177.24627567649523,Loamy,15.969640048101423,31.39285403089227,3,Maize,2.269476255777983,Vegetative,4.18
18.659349804056227,94.24069934196432,5.993782756328353,6.795310130284292,174.1682552667352,Clay,20.79620988014572,27.914102078268037,4,Maize,9.613441054298772,Seedling,13.66
24.188360557288284,40.890171554646166,3.3917184454073728,1.9104718710375703,195.18203205185475,Sandy,23.383368205427786,38.07365150056345,1,Maize,8.086835152275835,Seedling,8.05
16.70430773463734,46.78855607991849,14.580572974854418,5.302894354284197,94.80095098122658,Sandy,30.386558728472806,37.93419974454051,5,Cotton,8.622724415078094,Vegetative,12.98
15.645297673737174,57.141313622875174,8.000799190406061,4.010093336935523,58.80023964208443,Sandy,36.532031808534235,26.977036287177185,4,Maize,11.238348701533281,Fruiting,15.0
18.379157228870568,94.1739870188791,13.492821968720778,8.957241669594833,153.95674911408048,Loamy,21.267775373238155,19.369113801255665,3,Soybean,11.85223915025269,Flowering,20.75
39.07787778972934,92.11094854485256,5.524246679744292,1.6607088421695315,36.09898641678255,Loamy,31.12149524224585,43.65053824108327,1,Maize,5.22523059797137,Flowering,6.78
28.738238397375426,27.19026240805104,12.982203244913398,8.467255584395692,48.658415363256125,Sandy,9.451962558698579,16.584892104031404,1,Wheat,3.395874833426202,Vegetative,11.38
39.1455540288305,30.554386060304868,1.2813593021938774,2.5091242887691823,51.136525241476136,Loamy,16.50741194379436,31.360252541034228,2,Maize,2.2641287865343234,Vegetative,4.26
25.8124469582533,59.64073418645106,14.740309604102176,1.7971989393695962,190.323881982436,Sandy,9.132772879294732,37.7069646219249,4,Maize,10.710045465098448,Flowering,10.58
22.79540332713149,28.529541824433878,13.724498321982889,2.8209057231070718,145.9645837662148,Loamy,29.210941536952774,35.555078599862796,1,Cotton,4.890743125579237,Seedling,5.98
27.653546571006103,47.646469867895796,5.766442699261496,1.9238768381062936,26.73895851643069,Silty,36.76758776332791,34.75177322147377,4,Rice,2.3372248908246647,Seedling,3.66
25.98779221582275,31.87083025739821,11.733471397061372,5.6888555338191305,18.56917562478135,Sandy,36.11703471088926,36.50024780584261,1,Cotton,7.970527783715847,Vegetative,13.47
17.6416171065436,70.88322841055087,11.407739933870477,9.893934576242032,168.56297071690233,Sandy,16.425692231164106,45.02619665902203,1,Cotton,6.010240094898116,Seedling,12.58
31.020657867255157,95.95963453913294,13.56819455799251,1.3089461673183296,160.4548646089523,Peaty,13.197680417009677,24.615702839455924,5,Maize,10.708197499640049,Flowering,10.35
20.40095456273999,99.73870162355053,4.955197226367761,5.150155143875152,134.19891560167102,Peaty,14.591760127093005,35.09746026623893,2,Rice,3.0196984008301713,Seedling,6.07
30.48969887244574,50.019290599753184,7.250040077055168,4.474632961970756,39.220130479323224,Clay,15.05671175113016,37.87866723128864,4,Cotton,7.9529083573634765,Vegetative,12.04
31.255027309953835,67.92101096916898,13.042494382787769,4.0564577282176035,96.05670777785424,Silty,7.878601489601742,33.613062141607344,3,Wheat,9.897049094482362,Fruiting,13.3
18.800621328216202,88.5014122819265,11.789402084960631,3.986772493900248,120.54518909145477,Silty,9.667044881072835,46.1201056858841,5,Rice,10.6601618206483,Seedling,12.89
16.533740677766705,29.39696582371072,6.205267421734048,9.055114809638159,186.4275053680703,Clay,12.506927666472414,36.191150472717574,3,Cotton,2.7157180627275963,Seedling,8.47
34.519039651711,75.1651528841572,12.76301587722577,1.1707853518756364,33.88474803948212,Peaty,5.285915096322469,26.9771631126641,5,Maize,9.827258457243525,Seedling,10.49
26.495010594233005,52.70749293800546,1.1808335688698217,7.974247486421245,103.08936142922273,Clay,6.653049891810935,43.82348404576825,1,Wheat,9.956161112231001,Fruiting,17.59
16.454094887636895,36.49169282241313,11.839671392963357,3.276398609253475,31.550327775662403,Peaty,29.449259688197156,29.582719905840477,2,Rice,4.618346141413369,Flowering,8.17
39.87165792924418,52.220289499795356,3.498104961788659,4.449659597358174,88.76986811483046,Sandy,26.676331334207628,31.20653095617499,4,Wheat,5.010484325320773,Seedling,7.86
16.444514024909164,26.07682295719335,4.648753163444914,4.781349215637199,40.02699492618458,Clay,38.0897786736832,33.291180160890065,1,Soybean,11.205940134892366,Seedling,14.71
32.37588072146383,75.63257188714445,7.651615232136108,3.7425857866636907,167.23724166304225,Loamy,19.061499354632005,22.91138748551614,3,Cotton,8.276193938285772,Flowering,10.76
39.59197313158534,40.21941349987625,7.021150265514622,1.8420297565185808,50.94725552750259,Peaty,20.55160872941132,38.90159330380317,2,Maize,2.304663620833919,Seedling,3.37
20.97950260539814,44.91245160359024,8.048266549613274,2.0289776394649133,83.42094324880485,Sandy,7.370729263689923,13.925047484530939,3,Soybean,10.180913933944607,Fruiting,11.5
18.556234217179906,29.68650385931702,8.399246137244345,3.6831801167437987,81.55753049842704,Loamy,10.328772447953448,44.75396806365986,4,Maize,11.708180576326898,Vegetative,14.58
18.034623485560722,89.17272911119133,5.307151519956705,8.396281475985255,173.2589920043517,Loamy,29.20625859576604,40.18151009020754,3,Cotton,6.106987901907618,Seedling,11.44
22.58187868918989,59.475542342619086,3.040798938746935,2.2116488750867065,151.55949294645205,Silty,13.226390673881712,24.14527207783855,2,Soybean,9.521630654482477,Seedling,10.08
17.526145275266167,65.77175022291202,11.642977824665937,7.683758498313376,11.515097803016804,Peaty,32.064707519583216,19.05572420108815,4,Rice,9.236133669523898,Fruiting,17.56
32.304033542353295,65.55461464758837,6.29965416176356,3.599827564863589,13.417491433632867,Sandy,29.698802717028528,25.5159178212547,1,Soybean,6.017588280325851,Vegetative,9.48
16.557294953251567,52.839449163307336,7.834692505656355,8.951184416008836,110.23944902614082,Peaty,31.15418428121614,42.202103099276535,1,Rice,6.5346135618762275,Vegetative,14.38
27.735553203744743,35.40239323505116,9.848102416091212,4.854956278605768,85.54380547155868,Sandy,29.17039192078651,11.262831725695914,2,Rice,8.208613961080992,Seedling,11.41
39.91742134632442,79.61061987987199,13.689749873446512,2.54550981967638,55.116844107368415,Peaty,29.768196233600786,28.716970275690088,2,Maize,3.7410370913995408,Flowering,6.13
35.34925673765047,30.164501228613947,10.75951605153319,9.872600050994592,158.52418764148106,Loamy,24.137983294351592,20.164408514835465,2,Wheat,7.066182489836218,Vegetative,15.35
30.38048595577527,28.30990322230484,1.1591587710605755,2.589710673069204,25.727034379799885,Silty,28.738296802472487,44.998055996800524,3,Wheat,5.357803151754762,Vegetative,7.69
22.656340519665292,76.81160300772027,12.659125269271255,6.1085783910904246,194.81138257403038,Clay,23.416277013867248,26.5536629558064,1,Rice,2.8421104368578956,Fruiting,7.42
30.59739590729096,36.70696163615871,14.845647719349028,6.123578302865208,4.820501350432194,Peaty,12.213100006413494,37.91593311522449,1,Cotton,4.005058446351043,Seedling,8.87
28.17603659779129,44.54182010822659,7.351032867885041,4.355321060600019,23.646144922168723,Loamy,12.616264842105146,24.315699613326174,1,Wheat,7.015197106894415,Flowering,11.96
25.65208459725929,58.01819736013922,14.55905987859171,9.563397332942179,62.263330855170395,Clay,19.185594232083982,23.187986726843285,4,Wheat,11.076548767466901,Fruiting,20.91
18.267759418504987,55.948105338363696,8.436266763975667,8.594871061705586,101.82981905110063,Clay,5.4871097040843235,23.034914966766497,5,Cotton,10.606529307861216,Vegetative,18.18
37.16510538101167,76.68633000519993,7.164431940143272,8.46837604754418,43.22723169586477,Clay,36.12538964820936,37.12698444663837,2,Maize,11.176886463596574,Fruiting,20.02
26.24461622053306,69.87454347546887,5.305369088548098,9.767367418865302,147.24302977080526,Loamy,14.38931723376555,48.56963574289946,4,Rice,4.444680398235642,Flowering,14.4
19.865562795519125,71.55169298254926,10.034545699583413,5.113984043766852,71.50838068519796,Sandy,6.803832188546721,18.325790155913193,5,Soybean,10.26803953958274,Vegetative,14.67
24.19398377193224,77.12434645243658,3.8323960976131466,1.8746719805802634,7.707666679387515,Clay,19.854896293935226,35.756049386666135,2,Soybean,5.434796412909671,Fruiting,7.41
25.353243813223173,43.40901819387723,2.0215461684588627,7.889103329048144,175.54439348812883,Silty,33.545926736135115,20.617377302447224,5,Rice,11.622740681631745,Vegetative,17.76
35.688447389171856,45.786664944037895,0.8949379874711041,4.427313215067404,188.77313461721258,Sandy,18.907346063405996,31.974002093653905,1,Maize,4.605735861500232,Seedling,6.64
33.34035951403505,55.03981983164433,4.739511634371325,2.713106366231665,123.71272448740885,Loamy,14.19390722920378,31.663954026686234,5,Soybean,5.317606533862813,Seedling,6.5
34.23262234103349,44.59697384268209,6.2386770664220546,5.349226088982281,161.307277714081,Clay,24.071583394871332,28.001840774482755,2,Wheat,2.092203244845559,Flowering,6.58
15.27578161071618,98.79502951766908,8.505112096078093,9.33147046150447,24.222307738660366,Loamy,25.10331662037266,29.945765900086162,4,Maize,11.224902225709965,Fruiting,21.22
25.40384995449404,85.12415411371437,4.744872465211593,2.542213171131656,53.764056357332926,Loamy,31.57163910913111,45.20924592585751,2,Cotton,8.138102908097288,Seedling,9.74
27.03360379088309,33.172375060482366,14.768863799588463,8.638289337067677,65.04633753563675,Clay,32.99137450747031,13.544181007773322,5,Rice,5.12172762141774,Vegetative,13.11
15.479806920576417,20.44753247054956,4.73030493949693,4.7638444745360555,192.15063338969924,Loamy,29.717271177838963,43.211325640886244,5,Soybean,3.4397294504704483,Fruiting,6.57
21.495330218625856,23.42266145978143,6.8941431324729265,2.231217826328278,102.4445279814735,Silty,5.158851783607712,28.492533251441525,2,Rice,8.457144621429784,Seedling,9.42
34.00724557805337,39.52507608343402,1.9975044002125548,8.635440735897909,1.4827117627919995,Silty,5.072745288255108,23.343761427997936,1,Cotton,2.959353746591863,Seedling,9.86
18.427742643224978,29.143302866948524,4.279084443387597,9.726583070722857,76.0371645740191,Peaty,39.21074951851147,17.085838977562542,2,Soybean,3.45190468321043,Flowering,14.21
28.38275328631479,62.667049191405766,1.200816026940371,3.6214364425151047,1.550120173115288,Clay,14.247178658230574,42.592258343598715,2,Rice,7.061261869216329,Flowering,11.39
20.38004680043094,88.6396178181887,8.612875184841256,3.7318258885786197,47.56114809448917,Clay,14.882263858070838,33.6816892614448,5,Cotton,3.321527048966946,Seedling,5.93
15.303019366097331,78.9400176730582,11.39043790542026,4.514913847359399,90.94001342823547,Clay,30.628438668060337,39.135028836271374,3,Wheat,2.9080970566002176,Flowering,7.23
21.030036439988535,37.24872504657523,3.337792307872985,8.327173280147264,64.67861108416733,Peaty,25.35549976571459,22.5985302625985,5,Cotton,8.938670699452592,Vegetative,16.62
39.39684387275135,51.94394048206287,5.834708598333026,1.0937547706554982,6.546842457034141,Silty,21.224755233468912,25.718370491671067,5,Maize,6.611610776021815,Flowering,7.85
35.03842779707474,60.63153676250221,0.7409352875438282,3.015608965637809,23.267144481755885,Silty,9.075389438827747,46.545749153008,5,Maize,2.496786513793217,Vegetative,5.28
38.989416108025836,84.81646796026683,12.673069807972075,7.353098299956935,110.17731224454658,Clay,7.852068319944777,48.44729141749527,5,Cotton,2.480117890953289,Seedling,7.48
27.196351098159063,87.12972824849318,11.809471111509207,4.650755054369735,139.12098087689705,Loamy,29.62681147171497,39.59368715865095,1,Wheat,11.604574138992062,Seedling,14.21
17.74340496693759,92.77746495262208,1.4171834476772394,3.9726606067131476,80.90980244658053,Sandy,9.361156958678777,39.9770406116012,4,Rice,2.5416880799612644,Flowering,6.34
28.698987224342325,60.739620040230015,5.790580335145964,8.850546000118158,146.29634928498137,Sandy,20.253358925106102,37.776011082797496,2,Rice,6.4444628312655565,Fruiting,14.57
26.359433363999024,75.54197971486903,14.351655900817684,9.256005281316154,32.66657770302874,Clay,30.764412561471627,33.48839744562295,2,Wheat,5.892964667553121,Fruiting,15.72
36.1089270684904,28.94402969871497,6.184392313145167,9.531875972495758,24.411589561537216,Clay,37.31196298586762,33.803133197573516,3,Soybean,7.0296306337052155,Vegetative,16.32
17.452064519606115,65.22311679631856,8.130025812498232,3.4529547938886695,167.89074318865516,Silty,35.57551212435092,48.5521156145587,1,Cotton,10.804364435141803,Seedling,12.22
27.206028425544453,39.89534475769081,5.65102148465015,9.212613485851962,67.84266969843993,Silty,35.24117816366943,40.03646107086478,3,Maize,8.760025773458134,Seedling,15.59
18.751216617349606,54.537350802128884,9.143905127859796,7.6326899925455995,86.44958438888486,Loamy,17.54742359783174,36.21365184385732,2,Maize,9.783226497182634,Vegetative,16.55
23.1168981722515,70.72404066453755,14.683274696733921,2.3879327363972256,189.5163204634593,Silty,37.4509781696576,17.562784115170405,3,Maize,6.2865278531320605,Seedling,6.68
33.433926934694995,40.55887502830249,14.963786300477357,6.492430254773893,84.82246558742186,Sandy,28.928181287234207,49.08295899042227,5,Rice,7.649537946561429,Seedling,12.16
26.900453234219164,24.174804623740886,11.733367181162272,1.237013373762921,0.698021170380847,Sandy,36.02706898477227,30.811734788961353,5,Rice,2.6824759580090376,Vegetative,3.91
24.397207128644233,20.818708512700603,6.36251092129637,7.3754034019377865,187.59438790996714,Silty,8.112359853512253,47.74852918984723,2,Wheat,2.721275684398097,Seedling,7.12
24.861906964250885,21.772762843561722,7.669266912020331,7.6021077038584455,2.823726697165596,Sandy,6.38453557078866,38.542301502860354,3,Soybean,10.695727005852564,Flowering,19.78
26.486169210149665,20.66797900110157,5.6726042576284295,8.104046577354975,132.4572567458396,Sandy,20.0376234834305,11.60323357178279,5,Cotton,7.070303952998936,Seedling,12.49
34.62541359592642,28.828404524630038,14.79083213361302,2.552725487101914,64.5781819065007,Sandy,33.980528756915355,31.559819990198523,1,Maize,3.0896097300459995,Flowering,5.38
37.30211722350586,39.15909716561039,10.762524434468354,6.654249468527778,94.078151312041,Sandy,19.298645638269768,45.70728474421231,1,Wheat,2.7490220346525502,Vegetative,8.46
38.883367162598205,37.69772113458394,7.009505958785914,2.6097101634488893,109.45703353923682,Peaty,35.962649702802864,12.071227420337202,2,Soybean,11.195372822841113,Vegetative,12.71
34.67258465638238,98.94372753439174,0.6756714165892339,9.519850750502583,81.69201145911084,Clay,13.21706915347872,44.66910201305985,4,Rice,3.7058642593331683,Vegetative,12.41
22.88517239370032,44.48048841671546,8.047009508662951,7.0750962341275105,154.87375743643364,Loamy,6.377044725253764,34.53565168884006,4,Maize,6.3161917174968965,Fruiting,12.4
32.20336765216355,30.193662668751927,14.766958924673458,1.8579326320365017,186.1412819328892,Peaty,31.64502006368034,11.781090480821494,3,Cotton,9.826578912744939,Flowering,9.82
25.9400781013848,63.645003533420635,8.084383180109253,2.683290070052405,17.282410423773655,Loamy,26.915893604162353,24.94393322674685,2,Maize,10.67186056965613,Seedling,12.68
21.36676555115128,88.63659643180067,3.1451869395921483,6.97114088316773,160.0505762469946,Peaty,20.403169516606102,11.206823769760309,2,Maize,10.643207087920658,Fruiting,16.55
36.021789485648064,74.24483014301401,0.8203593330192354,5.290034465436478,25.734228180129026,Peaty,34.584019165521305,10.068651910253639,5,Cotton,10.834119788319601,Fruiting,16.37
15.960658724058124,43.686567130836025,5.643204492801032,7.626678995897906,16.05543664992155,Loamy,33.84614971746565,45.857005180447054,5,Wheat,3.503290393439366,Vegetative,10.97
37.54404980338559,64.9292927833164,13.8143068076008,3.527099190330932,191.16629054442575,Clay,16.358697692658332,39.943132035081426,1,Cotton,6.28284853620479,Flowering,8.22
26.53693661561835,77.18847793603274,14.950034568550274,6.9212578316236915,97.8595562982548,Silty,34.329086492486965,21.57888028597888,1,Cotton,8.600327245114661,Flowering,15.73
30.93003692020701,78.24835938941939,14.207835634774039,2.5926415122739512,30.52065820185772,Peaty,17.08054443821478,14.548421222937717,2,Rice,11.012178109134725,Flowering,13.76
31.483848055144566,73.32307642381511,11.076589902186724,5.893392370249298,113.99142264341793,Clay,26.766598638873027,12.17730328027466,5,Wheat,6.283290410216891,Fruiting,11.51
37.37794351766341,89.66483398204944,8.593069562389502,9.620196323949875,52.647427753910605,Silty,11.737416046210683,46.688893228686204,5,Wheat,8.211833516798329,Seedling,15.49
30.916742054180183,89.60843666752835,9.064949122542654,6.654000090618878,92.86180336159885,Loamy,14.246726432946714,35.02227408770817,2,Soybean,11.598319477834565,Vegetative,17.32
30.348339619001543,66.31492475256026,8.315384131833433,1.4499425575442484,124.93191877598207,Peaty,20.67573407299173,16.422355506596,1,Soybean,11.641905452934918,Fruiting,11.86
16.66630101401725,54.38850952889698,10.752214921383331,9.89885923962964,173.85396577399894,Silty,16.010861540417245,37.25847853791785,5,Rice,8.665045046043847,Flowering,18.46
27.9602005486301,71.32562364520798,6.57366178708261,2.4117969668397903,0.6162796538616622,Clay,9.519985510978024,49.95562864530187,4,Rice,7.031518991623011,Fruiting,9.68
18.75422502042604,85.45696010963705,10.2034580718586,7.462621924273946,42.82813218318975,Silty,21.881299813132898,41.52109681563033,3,Soybean,7.7247213090408655,Fruiting,15.46
33.43584421803714,20.452168387294776,2.2633756668794147,5.792770351577763,19.254108583755915,Loamy,22.897509372999476,27.861292279532282,1,Soybean,11.012233952318821,Seedling,15.49
27.805548020316863,99.35976072118808,4.352581945141514,3.6492461902387343,19.4195403118125,Silty,10.554707657600652,42.56706682457714,4,Wheat,8.932382849381781,Fruiting,12.73
32.00569448020883,34.63150178633594,12.622044062725127,2.595794368849382,189.15548262798097,Sandy,11.10096568815935,39.772267276416514,2,Soybean,4.411917843938535,Flowering,5.26
16.041822515059607,57.619918852798094,13.604359495779171,2.599321278490441,187.2165869030105,Peaty,6.02714767274164,13.546127911758994,2,Cotton,3.9479516165855184,Seedling,4.53
17.11980040114508,89.76237878742934,8.315619444624346,8.725597130873444,149.86161594024662,Clay,6.062271766379267,47.02786501220722,3,Maize,3.6714283340960003,Flowering,12.34
32.908084701567056,38.00323192353595,0.9587164495875198,8.85621262747081,128.6126084801831,Clay,17.552092255950868,45.364129917589324,5,Cotton,7.967240706788138,Flowering,17.05
16.802108399966833,58.143617912030656,13.941116776480637,5.186309694622408,169.5940892715406,Peaty,10.132831851667586,33.6223809202653,4,Soybean,8.356429000555668,Flowering,12.54
16.781418194131465,30.606574414494332,10.679931741395654,1.9325931663247649,11.681747618113514,Peaty,37.16820758780665,30.325968228342944,5,Maize,2.7941554219106814,Vegetative,4.61
15.302711880872186,51.606106031055404,6.503404894452731,8.95748593462111,23.897158620245683,Sandy,11.979496045298053,19.109655042564953,4,Rice,9.46770500982341,Seedling,16.44
38.912534957487004,34.170836383440204,9.176494676392696,5.383148375575802,63.4225846592668,Sandy,7.3086555679105345,43.378315584398976,2,Soybean,7.51430934540323,Fruiting,12.74
33.43770898647517,49.090219901692564,6.731735099399809,4.948861805802223,166.4984759793027,Clay,19.14594584874995,27.275456383213303,2,Soybean,4.9915477825571735,Fruiting,8.6
23.831285212551606,49.87713734341776,7.247418787614739,4.666213219938582,94.44650855330204,Silty,11.736307926854577,33.172267648446265,5,Rice,11.564276724154016,Seedling,14.54
22.41338953219138,99.45366316786662,13.358743052061325,4.285127564732851,100.71495268752366,Peaty,7.161926850102901,16.803499398887823,5,Soybean,6.943644526524858,Seedling,9.57
23.742580743646236,99.58504234430178,2.8357215802981175,5.734048632477347,45.853085930761516,Sandy,31.345461432905243,18.552910327617443,4,Maize,6.7740241506532834,Fruiting,12.58
34.36633827952954,29.182902292848993,2.0032024644924333,6.440871039505337,129.67749623470522,Sandy,24.4984473867164,49.40805296897143,3,Rice,6.420604755333137,Fruiting,12.08
31.534265276760358,78.07750234626778,0.5395667954387283,5.197889832156603,177.56843081245285,Sandy,6.995377933680995,29.75999879589689,2,Rice,7.597192699113509,Seedling,10.33
19.629889196686698,24.139638373528093,5.0530054463758365,9.0698334710954,65.9028439716935,Silty,21.380663184145504,42.62971513613691,4,Wheat,2.4781052114688213,Fruiting,11.73
19.35273338335211,22.41536122697509,2.6374996140241973,3.8589510567654757,123.83718795397682,Clay,6.359151761296687,43.189200101417335,1,Soybean,2.4708571354860593,Seedling,4.57
17.45989124283493,28.426711539597143,3.6897896795026117,6.204806711081032,66.38979282236441,Clay,17.400997126491177,49.26041322367886,5,Wheat,6.621458729334673,Fruiting,12.72
31.507567992533453,97.23885256063471,0.6629652486479655,3.6995852817458674,158.543822366866,Sandy,17.71503537883629,49.31616061937258,2,Maize,9.652835873048252,Vegetative,11.77
34.1093165555434,95.26908383157578,3.7943335129716966,7.780150214132808,94.99194739846344,Silty,33.804405032573136,28.278216727656332,3,Maize,7.19394779964959,Flowering,15.39
21.6261607081251,35.51422562245443,5.324317938019422,1.919089893954121,67.89380444394094,Silty,30.734974928146492,48.01281510072713,3,Rice,11.21920058321802,Vegetative,12.46
15.52362402577282,32.93378684429692,0.9577286979432792,2.6982909711579928,84.00977084225838,Clay,36.393031249119176,24.618176779322994,1,Wheat,8.369836276469377,Fruiting,10.41
17.054291686910684,39.24280692127576,9.314609802308642,8.210812689342557,18.24550427924565,Peaty,9.918113535654214,34.30556507466653,5,Soybean,2.0849653208528425,Flowering,11.72
39.196500871125764,61.243759526011374,8.747605058814491,2.6487783569758485,173.22343066448812,Sandy,23.68175247617952,42.86849719861927,5,Maize,6.474520299485408,Seedling,7.21
22.386119436935505,65.57637056283279,1.9070187883939134,6.631717115752661,191.61381106762096,Silty,5.706666368562734,46.55146149381299,4,Wheat,7.519600274298341,Fruiting,12.71
34.23057869595334,37.727474435155784,9.127641774016814,9.732191067137773,95.48283594708332,Peaty,33.89327008680392,30.95356896900963,1,Rice,2.1646039134670474,Flowering,12.7
30.616589221356595,80.52982304719562,14.980481819828725,5.706015523893692,44.26744161562788,Loamy,17.83031012460583,26.714378324583418,3,Cotton,3.066918155976918,Fruiting,8.86
24.548490991322396,44.76425355221206,14.19479981576734,2.6865680170606234,132.93123981778774,Sandy,7.425732630258643,39.140722145593365,3,Rice,11.985830671905639,Flowering,13.61
20.14218155488888,93.77050604235282,0.5387294038311179,3.8862194112337374,90.47629590822854,Loamy,16.363003202819094,28.237102734593343,1,Rice,8.755680549983284,Flowering,12.33
18.03466045398516,72.53781651653844,12.032985514290214,8.411122688088144,50.46001616768394,Clay,15.041934450858664,36.87205717451795,1,Wheat,8.756535758811317,Flowering,18.24
30.375324200971665,54.90809554428893,5.627276505429046,4.164948218079763,7.686628698029807,Clay,31.810042025330993,42.168756315694736,3,Cotton,7.696916173915291,Fruiting,12.19
34.3658445159447,83.19296013622763,1.4229448698520977,7.511602231268322,177.94089035770241,Clay,9.431399766005141,43.64509070886271,1,Soybean,10.960406477955836,Fruiting,17.27
31.097606338528266,85.43317008373319,4.791756598885017,7.996150565956092,159.3468704090095,Silty,24.452136267816755,20.172561667299714,1,Rice,4.884953803073298,Flowering,12.57
28.25755333122896,43.23852844871549,5.165179486537953,5.510645625206477,165.8012115278759,Silty,32.78717154141572,32.85832484158593,5,Rice,10.531039034373428,Vegetative,14.38
16.048780585790908,47.17716350688675,8.087041469981324,8.048920459297502,87.96794618627777,Peaty,30.88383348398278,11.001370533829338,1,Cotton,2.9669659644147313,Fruiting,10.85
39.212219439859595,94.87641229828827,10.085714625398392,3.8521270398539293,150.6510783906855,Loamy,37.756679160324076,41.91024846405333,3,Soybean,11.748883196794592,Seedling,13.63
34.96785479136436,33.17928306906175,11.361306377021917,5.645436820447652,116.24505277599913,Clay,5.022041263698048,15.003806920300121,2,Rice,10.175517397184365,Vegetative,14.66
22.32055091752412,23.372033357034738,4.065594117167366,7.179024375749265,74.95505928269861,Clay,17.383053722367855,44.867380020050035,3,Rice,2.024017750719927,Fruiting,9.1
39.49925823397126,56.324425808763934,5.165673268603206,2.5126583257394235,168.54841762443598,Silty,17.935424220046848,26.27238419486302,5,Wheat,2.5965186583353854,Seedling,3.26
30.047039740908055,84.09679201949031,4.97153474946616,3.4625977064397073,199.75150960888365,Silty,6.165794380777133,16.690731112922602,1,Wheat,2.848055089532683,Flowering,4.61
29.56056645518116,81.73344850485967,5.759684587752709,6.868329430542869,179.85646145487198,Silty,33.60433121673151,41.83259657599005,3,Maize,8.837689598825568,Seedling,12.89
33.7018294857383,93.5624503130266,14.995016479866912,6.898241078465981,155.23839433726116,Sandy,29.111173568549674,18.011455481337887,4,Wheat,8.844579340290604,Fruiting,14.73
35.29424470225344,62.65605314952322,11.780177890997674,5.439723818076811,149.50159443847537,Loamy,23.482883666267256,25.77658694700252,2,Soybean,2.8123025754736646,Flowering,7.55
31.411965183287567,28.005173725322663,14.637361746396108,8.160268211039085,130.04976860337095,Loamy,19.175662789126488,32.67504784867121,3,Maize,6.483309662561156,Flowering,14.72
18.202393659155,67.09511794688129,10.55011036343233,5.33849411804478,170.72349936791542,Sandy,36.33954924576615,24.401197541508477,1,Wheat,4.376595442464058,Flowering,8.73
23.45668764986246,82.27164914825693,6.3909251738856225,8.9319003887236,98.6162495649332,Clay,14.256282787971141,17.161149698979642,5,Cotton,5.990253104406212,Vegetative,13.94
38.20209100815124,27.466249621586112,6.151290662591137,7.623130877847509,36.3459020395986,Peaty,16.708952170334555,26.243751841577225,2,Wheat,4.392796319808595,Flowering,13.1
20.615390296096297,33.81259208780718,7.584426602138154,3.8322537697300714,153.60994485384128,Peaty,38.34210081853264,15.769774823537759,4,Wheat,6.159600634997195,Vegetative,8.46
24.304175595937835,20.98325289245367,6.544611858784342,4.557286076361,183.90127483517708,Clay,7.261875819977059,38.76621850381092,4,Wheat,8.422868130477635,Fruiting,11.41
25.8019220736049,67.49220635574483,12.510730568344814,7.0091801719286115,68.2704583860999,Peaty,32.32143038690674,16.86019857275303,1,Rice,3.5384473953123843,Fruiting,10.5
25.985124742361304,90.93875135567235,7.242529188887047,9.05007356941142,156.5966595914271,Silty,30.132090836441552,29.295301454815515,4,Cotton,4.183166232330661,Fruiting,12.42
30.323489562363136,73.65306528016797,4.786408223057267,2.6083785943315787,54.744540616482816,Loamy,36.56609498529586,32.415130147795,2,Maize,5.572547802617273,Fruiting,7.84
38.576895943617686,98.56320700727856,11.735473896101452,5.631971848677821,188.5200546717364,Silty,8.169716444409021,47.80267757416024,4,Rice,11.798454327625764,Vegetative,15.55
21.017317795812623,25.042692199980927,12.889095936030222,2.0690597919193907,136.69219840275733,Peaty,38.96553883877804,13.130334164036057,1,Cotton,8.362256597009956,Fruiting,9.13
18.03753440752295,92.2400868121197,6.596219864036545,3.515096397881181,113.85519743647943,Peaty,6.0093277024302045,47.218211000743835,4,Maize,11.154955473134619,Flowering,14.01
19.936762246498432,85.12546299093445,10.183224292630214,7.173832233639181,155.97403158071498,Loamy,16.819620459460516,18.329054293011232,5,Wheat,10.56196604549668,Vegetative,16.18
37.17312250523174,45.13932163996039,1.3526657413804188,1.6996117172334553,162.64623411150833,Silty,7.968927997846466,43.637450585590464,2,Rice,7.588165156055745,Vegetative,7.66
31.14527031638015,97.88212414698015,8.177240353586267,6.961227236999627,178.47397964506942,Loamy,6.79116681136857,13.619810167107005,1,Maize,4.759660105006017,Vegetative,9.94
22.147669730979004,43.0350198537132,1.1522264973098668,9.107300088507673,180.2239065694861,Peaty,38.7652375617007,49.54809509129849,1,Wheat,4.574981332134204,Fruiting,12.61
35.39867347421543,91.14437790625747,0.9232671871697871,9.724332619166196,10.538165110709308,Loamy,30.18838879061881,42.305310115553354,5,Rice,7.690675236048061,Fruiting,18.27
